facility_key,service_name,state,provider_type,size,overall_stars,outcome_composite,predicted_outcome,residual,rating_classification,is_statistical_outlier,quality_measures_stars,compliance_stars,persistent_food_failure,high_compliance_dignity_gap,adequately_staffed_poor_outcomes,understaffed_good_outcomes,five_star_low_qm,is_hidden_champion
Aldersgate Aged Care Services | Uniting Communities Incorporated,Aldersgate Aged Care Services,SA,Not for Profit,Large,3.0,-1.0421458908943795,-0.1719882124381784,-0.8701576784562011,Potentially over-rated,False,1.0,5.0,False,True,True,False,False,False
Kara House | Yorke and Northern Local Health Network Incorporated,Kara House,SA,Government,Small,4.0,-0.5339071788634948,0.0435760823187199,-0.5774832611822147,Potentially over-rated,False,3.0,5.0,False,False,False,False,False,False
Murray Mudge | Uniting Communities Incorporated,Murray Mudge,SA,Not for Profit,Medium,4.0,0.44253568575024355,0.0435760823187199,0.39895960343152365,Aligned,False,3.0,5.0,False,True,False,False,False,False
Bene Aged Care - The Italian Village | Italian Benevolent Foundation SA Inc,Bene Aged Care - The Italian Village,SA,Not for Profit,Large,4.0,-0.8538270320752778,0.0435760823187199,-0.8974031143939977,Potentially over-rated,False,1.0,5.0,True,True,True,False,False,False
Mary Cecelia Hart Court Hostel | Boneham Aged Care Services Inc,Mary Cecelia Hart Court Hostel,SA,Not for Profit,Medium,4.0,0.3042325666689378,0.0435760823187199,0.2606564843502179,Aligned,False,4.0,5.0,False,False,False,False,False,False
Charla Lodge | Limestone Coast Local Health Network Incorporated,Charla Lodge,SA,Government,Small,4.0,-0.5111923598633937,0.0435760823187199,-0.5547684421821136,Potentially over-rated,False,1.0,5.0,False,False,True,False,False,False
Star Of The Sea Home For The Aged | The Catholic Diocese of Port Pirie Inc,Star Of The Sea Home For The Aged,SA,Not for Profit,Small,4.0,0.2051233357377988,0.0435760823187199,0.1615472534190789,Aligned,False,4.0,5.0,False,False,False,False,False,False
Star Of The Sea Home For The Aged | The Catholic Diocese of Port Pirie Inc,Star Of The Sea Home For The Aged,SA,Not for Profit,Small,4.0,0.2051233357377988,0.0435760823187199,0.1615472534190789,Aligned,False,3.0,5.0,False,False,False,False,False,False
Magill Manor | Clayton Church Homes Inc,Magill Manor,SA,Not for Profit,Medium,4.0,-0.5139319320619219,0.0435760823187199,-0.5575080143806418,Potentially over-rated,False,2.0,5.0,False,True,True,False,False,False
Bolton Clarke Charles Young | RSL Care RDNS Limited,Bolton Clarke Charles Young,SA,Not for Profit,Large,4.0,0.43060081298321345,0.0435760823187199,0.38702473066449355,Aligned,False,3.0,5.0,False,True,False,False,False,False
Edenfield Family Care - Ramsay | El-Jasbella Ramsay Pty Ltd,Edenfield Family Care - Ramsay,SA,Private for Profit,Small,4.0,0.6065547588194548,0.0435760823187199,0.5629786765007349,Potentially under-rated,False,4.0,5.0,False,True,False,False,False,False
Bolton Clarke Holly | RSL Care RDNS Limited,Bolton Clarke Holly,SA,Not for Profit,Large,4.0,0.2273445626013836,0.0435760823187199,0.1837684802826637,Aligned,False,3.0,5.0,False,True,False,False,False,False
Eudunda Senior Citizens Hostel | Barossa Hills Fleurieu Local Health Network Incorporated,Eudunda Senior Citizens Hostel,SA,Government,Small,4.0,0.015061556450446054,0.0435760823187199,-0.028514525868273848,Aligned,False,3.0,5.0,False,True,False,False,False,False
Eyre Peninsula Old Folks Home | Eyre Peninsula Old Folks Home Inc,Eyre Peninsula Old Folks Home,SA,Not for Profit,Medium,4.0,-0.09987405988861085,0.0435760823187199,-0.14345014220733077,Aligned,False,3.0,5.0,False,True,False,False,False,False
Lutheran Homes Group Fullarton | Lutheran Homes Group Incorporated,Lutheran Homes Group Fullarton,SA,Not for Profit,Large,3.0,0.1468964591734784,-0.1719882124381784,0.3188846716116568,Aligned,False,3.0,5.0,False,True,False,False,False,False
Walara Gilbert Valley | WALARA INCORPORATED,Walara Gilbert Valley,SA,Not for Profit,Small,4.0,0.12337817839378423,0.0435760823187199,0.07980209607506433,Aligned,False,4.0,5.0,False,False,False,False,False,False
Walara Hamley Bridge | WALARA INCORPORATED,Walara Hamley Bridge,SA,Not for Profit,Small,3.0,0.08447102006116843,-0.1719882124381784,0.2564592324993468,Aligned,False,3.0,5.0,False,True,False,False,False,False
Helping Hand Aged Care - Rotary House | Helping Hand Aged Care Inc,Helping Hand Aged Care - Rotary House,SA,Not for Profit,Medium,4.0,0.39995076204564617,0.0435760823187199,0.35637467972692627,Aligned,False,4.0,5.0,False,True,False,False,False,False
Jallarah Homes | Jallarah Homes Inc,Jallarah Homes,SA,Not for Profit,Small,4.0,-0.25847865764782424,0.0435760823187199,-0.30205473996654414,Aligned,False,3.0,4.0,False,False,False,False,False,False
Kalyra Belair Aged Care | James Brown Memorial Trust,Kalyra Belair Aged Care,SA,Not for Profit,Medium,3.0,-0.3598893355279837,-0.1719882124381784,-0.18790112308980528,Aligned,False,2.0,5.0,False,False,True,False,False,False
Belalie Lodge | Helping Hand Aged Care Inc,Belalie Lodge,SA,Not for Profit,Small,4.0,0.5007567707600344,0.0435760823187199,0.45718068844131454,Aligned,False,4.0,5.0,False,False,False,False,False,False
Kapunda Homes | Barossa Hills Fleurieu Local Health Network Incorporated,Kapunda Homes,SA,Government,Small,4.0,-0.07644382619281388,0.0435760823187199,-0.12001990851153378,Aligned,False,2.0,5.0,False,False,True,False,False,False
Restvale Hostel | Lobethal and District Aged Homes Inc,Restvale Hostel,SA,Not for Profit,Small,5.0,0.3083234929221742,0.2591403770756181,0.0491831158465561,Aligned,False,5.0,5.0,False,False,False,False,False,False
Walara Balaklava Millcourt | WALARA INCORPORATED,Walara Balaklava Millcourt,SA,Not for Profit,Small,4.0,-0.19680520717714137,0.0435760823187199,-0.24038128949586127,Aligned,False,4.0,5.0,False,True,False,False,False,False
Riverview Lutheran Rest Home | Riverview Lutheran Rest Home Inc,Riverview Lutheran Rest Home,SA,Not for Profit,Small,4.0,0.25404766083442065,0.0435760823187199,0.21047157851570075,Aligned,False,3.0,5.0,False,False,False,False,False,False
"Mt View Homes Inc | ""MT. VIEW"" HOMES INC",Mt View Homes Inc,SA,Not for Profit,Small,4.0,0.1526159417198567,0.0435760823187199,0.10903985940113681,Aligned,False,4.0,5.0,False,False,False,False,False,False
Longridge Aged Care | Naracoorte Home for the Aged Inc,Longridge Aged Care,SA,Not for Profit,Small,4.0,0.2873010821982082,0.0435760823187199,0.2437249998794883,Aligned,False,3.0,5.0,False,False,False,False,False,False
Orroroo Community Home | Yorke and Northern Local Health Network Incorporated,Orroroo Community Home,SA,Government,Small,5.0,1.1379419295998676,0.2591403770756181,0.8788015525242495,Potentially under-rated,False,5.0,5.0,False,False,False,False,False,False
UnitingSA Wesley House Aged Care | UnitingSA Ltd,UnitingSA Wesley House Aged Care,SA,Not for Profit,Large,4.0,0.05711615122861278,0.0435760823187199,0.013540068909892879,Aligned,False,3.0,5.0,False,False,False,False,False,False
Barunga Village Incorporated | BARUNGA VILLAGE INC,Barunga Village Incorporated,SA,Not for Profit,Medium,4.0,-0.0948641333428949,0.0435760823187199,-0.1384402156616148,Aligned,False,2.0,5.0,False,False,False,False,False,False
Resthaven Bellevue Heights | Resthaven Inc,Resthaven Bellevue Heights,SA,Not for Profit,Medium,4.0,0.039934819467010614,0.0435760823187199,-0.0036412628517092857,Aligned,False,3.0,5.0,False,True,False,False,False,False
Resthaven Murray Bridge | Resthaven Inc,Resthaven Murray Bridge,SA,Not for Profit,Medium,4.0,-0.10030851974520227,0.0435760823187199,-0.14388460206392217,Aligned,False,3.0,5.0,False,True,False,False,False,False
Regis Burnside | Regis Aged Care Pty Ltd,Regis Burnside,SA,Private for Profit,Large,4.0,0.22810698112612124,0.0435760823187199,0.18453089880740134,Aligned,False,4.0,5.0,False,True,False,False,False,False
Bethsalem Care | Christadelphian Care Services (SA) Incorporated,Bethsalem Care,SA,Not for Profit,Medium,4.0,0.2513881916048076,0.0435760823187199,0.20781210928608768,Aligned,False,3.0,4.0,False,False,False,False,False,False
Bupa Campbelltown | Bupa Aged Care Australia Pty Ltd,Bupa Campbelltown,SA,Private for Profit,Small,3.0,0.1770929344897246,-0.1719882124381784,0.34908114692790304,Aligned,False,3.0,5.0,False,True,False,False,False,False
The Philip Kennedy Centre Residential Care | Southern Cross Care (SA NT & VIC) Incorporated,The Philip Kennedy Centre Residential Care,SA,Not for Profit,Large,3.0,-0.18461598399781556,-0.1719882124381784,-0.012627771559637152,Aligned,False,3.0,5.0,False,True,False,False,False,False
Lourdes Valley The Lodge Residential Care | Southern Cross Care (SA NT & VIC) Incorporated,Lourdes Valley The Lodge Residential Care,SA,Not for Profit,Small,3.0,0.2508693483051409,-0.1719882124381784,0.4228575607433193,Aligned,False,3.0,5.0,True,True,False,False,False,False
Mount Carmel Residential Care | Southern Cross Care (SA NT & VIC) Incorporated,Mount Carmel Residential Care,SA,Not for Profit,Medium,4.0,0.22893253357822385,0.0435760823187199,0.18535645125950395,Aligned,False,4.0,5.0,False,True,False,True,False,False
Fullarton Residential Care | Southern Cross Care (SA NT & VIC) Incorporated,Fullarton Residential Care,SA,Not for Profit,Small,3.0,0.2872865263086845,-0.1719882124381784,0.4592747387468629,Aligned,False,3.0,5.0,True,True,False,False,False,False
The Pines Lodge Residential Care | Southern Cross Care (SA NT & VIC) Incorporated,The Pines Lodge Residential Care,SA,Not for Profit,Large,3.0,-0.07899632487993886,-0.1719882124381784,0.09299188755823955,Aligned,False,3.0,5.0,False,True,False,False,False,False
Tanunda Lutheran Home | Tanunda Lutheran Home Inc,Tanunda Lutheran Home,SA,Not for Profit,Large,3.0,0.24278037101181718,-0.1719882124381784,0.41476858344999556,Aligned,False,3.0,5.0,False,False,False,False,False,False
Eldercare The Village | Eldercare Australia Ltd,Eldercare The Village,SA,Not for Profit,Small,3.0,0.09509866578752625,-0.1719882124381784,0.26708687822570465,Aligned,False,3.0,5.0,False,False,False,False,False,False
Eldercare Trowbridge House | Eldercare Australia Ltd,Eldercare Trowbridge House,SA,Not for Profit,Medium,4.0,-0.02187618227639217,0.0435760823187199,-0.06545226459511207,Aligned,False,3.0,5.0,False,True,False,False,False,False
Summerhill | Clayton Church Homes Inc,Summerhill,SA,Not for Profit,Small,4.0,0.47366900876807266,0.0435760823187199,0.43009292644935276,Aligned,False,5.0,5.0,False,False,False,False,False,False
Warrina Court Residential Aged Care Service | Warrina Homes Inc,Warrina Court Residential Aged Care Service,SA,Not for Profit,Small,4.0,0.2955789284520866,0.0435760823187199,0.2520028461333667,Aligned,False,4.0,5.0,False,False,False,False,False,False
St Raphaels Home For The Aged | Franciscan Sisters of the Heart of Jesus (South Australia) Inc,St Raphaels Home For The Aged,SA,Not for Profit,Small,3.0,-0.10430003965790252,-0.1719882124381784,0.06768817278027589,Aligned,False,3.0,4.0,False,False,False,False,False,False
Ridleyton Greek Home for the Aged | GREEK ORTHODOX COMMUNITY OF SOUTH AUSTRALIA INCORPORATED,Ridleyton Greek Home for the Aged,SA,Not for Profit,Large,4.0,-0.27192638466754265,0.0435760823187199,-0.31550246698626255,Aligned,False,1.0,5.0,False,True,True,False,False,False
Estia Health Aldgate | Estia Investments Pty Ltd,Estia Health Aldgate,SA,Private for Profit,Small,4.0,0.8523254332220928,0.0435760823187199,0.8087493509033729,Potentially under-rated,False,5.0,5.0,False,False,False,False,False,False
Eldercare Sash Ferguson | Eldercare Australia Ltd,Eldercare Sash Ferguson,SA,Not for Profit,Small,4.0,0.6708748558602277,0.0435760823187199,0.6272987735415078,Potentially under-rated,False,5.0,5.0,False,False,False,False,False,False
Nalya Lodge Hostel | Yorke and Northern Local Health Network Incorporated,Nalya Lodge Hostel,SA,Government,Small,4.0,-0.12005498482468306,0.0435760823187199,-0.16363106714340298,Aligned,False,4.0,5.0,False,False,False,False,False,False
Bolton Clarke Ridgehaven | RSL Care RDNS Limited,Bolton Clarke Ridgehaven,SA,Not for Profit,Large,4.0,0.26040747086088173,0.0435760823187199,0.21683138854216183,Aligned,False,3.0,5.0,False,False,False,False,False,False
John Paul II Village Residential Care | Southern Cross Care (SA NT & VIC) Incorporated,John Paul II Village Residential Care,SA,Not for Profit,Small,4.0,0.3319380078607494,0.0435760823187199,0.2883619255420295,Aligned,False,3.0,5.0,False,False,False,False,False,False
Kalyra Woodcroft Aged Care | James Brown Memorial Trust,Kalyra Woodcroft Aged Care,SA,Not for Profit,Medium,4.0,-0.201634595971624,0.0435760823187199,-0.2452106782903439,Aligned,False,3.0,5.0,False,True,False,False,False,False
Rembrandt Court | Rembrandt Living Incorporated,Rembrandt Court,SA,Not for Profit,Medium,4.0,0.44884899361782815,0.0435760823187199,0.40527291129910825,Aligned,False,3.0,5.0,False,True,False,False,False,False
Labrina Village Residential Care | Southern Cross Care (SA NT & VIC) Incorporated,Labrina Village Residential Care,SA,Not for Profit,Small,4.0,1.141646493098555,0.0435760823187199,1.0980704107798351,Potentially under-rated,False,5.0,5.0,False,True,False,False,False,False
Bellevue Court Residential Care | Southern Cross Care (SA NT & VIC) Incorporated,Bellevue Court Residential Care,SA,Not for Profit,Medium,3.0,0.14834450452918993,-0.1719882124381784,0.3203327169673683,Aligned,False,3.0,5.0,False,True,False,False,False,False
Ashman Grove Aged Care Hostel | Rosha Pty Ltd,Ashman Grove Aged Care Hostel,SA,Private for Profit,Medium,4.0,0.263063683249611,0.0435760823187199,0.2194876009308911,Aligned,False,3.0,5.0,False,False,False,False,False,False
Bupa Enfield | Bupa Aged Care Australia Pty Ltd,Bupa Enfield,SA,Private for Profit,Medium,3.0,0.21879143063177434,-0.1719882124381784,0.3907796430699527,Aligned,False,3.0,5.0,False,True,False,False,False,False
Lutheran Homes Group Hope Valley | Lutheran Homes Group Incorporated,Lutheran Homes Group Hope Valley,SA,Not for Profit,Medium,3.0,-0.2542578349496371,-0.1719882124381784,-0.0822696225114587,Aligned,False,2.0,5.0,False,False,False,False,False,False
Aminya Village Hostel | MID MURRAY HOMES FOR THE AGED INCORPORATED,Aminya Village Hostel,SA,Not for Profit,Small,4.0,0.06010237596364001,0.0435760823187199,0.016526293644920108,Aligned,False,3.0,5.0,False,False,False,False,False,False
Amber Aged Care | Amber Aged Care Inc,Amber Aged Care,SA,Not for Profit,Small,4.0,0.10759426941797819,0.0435760823187199,0.06401818709925829,Aligned,False,3.0,5.0,False,False,False,False,False,False
Torrens Valley Aged Care | Barossa Hills Fleurieu Local Health Network Incorporated,Torrens Valley Aged Care,SA,Government,Small,3.0,-0.4264931722405004,-0.1719882124381784,-0.25450495980232196,Aligned,False,3.0,3.0,False,False,False,False,False,False
Dunbar Homes Salisbury | DUNBAR HOMES INC,Dunbar Homes Salisbury,SA,Not for Profit,Small,4.0,-0.12442604587340139,0.0435760823187199,-0.1680021281921213,Aligned,False,3.0,5.0,False,False,False,False,False,False
Edenfield Family Care | El-Jasbella Pty Ltd,Edenfield Family Care,SA,Private for Profit,Small,4.0,0.9062979486832906,0.0435760823187199,0.8627218663645707,Potentially under-rated,False,4.0,5.0,False,False,False,False,False,False
St Anna's Residential Care Facility | Croatian Ukrainian and Belarusian Aged Care Association of SA Incorporated,St Anna's Residential Care Facility,SA,Not for Profit,Small,4.0,-0.06592708722159117,0.0435760823187199,-0.10950316954031107,Aligned,False,3.0,5.0,False,False,False,False,False,False
Pennwood Village | Serbian Community Welfare Association of SA Inc,Pennwood Village,SA,Not for Profit,Small,4.0,-0.38699708823416573,0.0435760823187199,-0.43057317055288563,Aligned,False,3.0,5.0,False,False,False,False,False,False
Helping Hand Aged Care - Carinya | Helping Hand Aged Care Inc,Helping Hand Aged Care - Carinya,SA,Not for Profit,Small,4.0,0.962480695531667,0.0435760823187199,0.9189046132129471,Potentially under-rated,False,4.0,5.0,False,True,False,False,False,False
Bonney Lodge | Riverland Mallee Coorong Local Health Network Incorporated,Bonney Lodge,SA,Government,Medium,3.0,-0.9237420974235434,-0.1719882124381784,-0.751753884985365,Potentially over-rated,False,1.0,4.0,False,False,True,False,False,False
Boandik Crouch Street | Boandik Lodge Inc,Boandik Crouch Street,SA,Not for Profit,Medium,3.0,-0.0068686102468379735,-0.1719882124381784,0.16511960219134045,Aligned,False,2.0,5.0,False,False,False,False,False,False
St Basil's Aegean Village | St Basil's Homes for the Aged in South Australia (Vasileias) Inc,St Basil's Aegean Village,SA,Not for Profit,Medium,3.0,-0.8001468569862521,-0.1719882124381784,-0.6281586445480737,Potentially over-rated,False,2.0,5.0,False,True,True,False,False,False
Copperhouse Court Hostel | Helping Hand Aged Care Inc,Copperhouse Court Hostel,SA,Not for Profit,Small,3.0,-0.02926258132876386,-0.1719882124381784,0.14272563110941455,Aligned,False,3.0,5.0,False,False,False,False,False,False
Bene St Pauls | Italian Benevolent Foundation SA Inc,Bene St Pauls,SA,Not for Profit,Medium,4.0,0.31195087119456955,0.0435760823187199,0.26837478887584965,Aligned,False,3.0,5.0,False,False,False,False,False,False
Wirraminna Care Residential Aged Care | Wirraminna Care Incorporated,Wirraminna Care Residential Aged Care,SA,Not for Profit,Small,4.0,-0.5017386784102013,0.0435760823187199,-0.5453147607289212,Potentially over-rated,False,3.0,5.0,False,False,False,False,False,False
Eldercare - South Park Minlaton | Eldercare Australia Ltd,Eldercare - South Park Minlaton,SA,Not for Profit,Small,4.0,0.02520238177466581,0.0435760823187199,-0.01837370054405409,Aligned,False,4.0,5.0,False,False,False,False,False,False
AnglicareSA Elizabeth - Dutton Court | ANGLICARE SA LTD.,AnglicareSA Elizabeth - Dutton Court,SA,Not for Profit,Medium,4.0,0.36053112320467795,0.0435760823187199,0.31695504088595805,Aligned,False,3.0,5.0,False,False,False,False,False,False
Morlancourt | RSL Care South Australia Incorporated,Morlancourt,SA,Not for Profit,Medium,4.0,-0.1861903336854546,0.0435760823187199,-0.2297664160041745,Aligned,False,2.0,5.0,False,False,True,False,False,False
Bolton Clarke Smithfield | RSL Care RDNS Limited,Bolton Clarke Smithfield,SA,Not for Profit,Medium,4.0,-0.09286798675674168,0.0435760823187199,-0.13644406907546158,Aligned,False,3.0,5.0,False,True,False,False,False,False
Estia Health Aberfoyle Park | Estia Investments Pty Ltd,Estia Health Aberfoyle Park,SA,Private for Profit,Medium,4.0,-0.052327755619073935,0.0435760823187199,-0.09590383793779383,Aligned,False,3.0,5.0,False,True,False,False,False,False
Park Village | Clayton Church Homes Inc,Park Village,SA,Not for Profit,Small,4.0,-0.20481747663949812,0.0435760823187199,-0.24839355895821802,Aligned,False,3.0,5.0,False,False,False,False,False,False
Warrina Park Residential Aged Care Service | Warrina Homes Inc,Warrina Park Residential Aged Care Service,SA,Not for Profit,Small,4.0,-0.29153345667190966,0.0435760823187199,-0.33510953899062956,Aligned,False,1.0,5.0,False,True,True,False,False,False
Helping Hand Aged Care - Lealholme Port Pirie | Helping Hand Aged Care Inc,Helping Hand Aged Care - Lealholme Port Pirie,SA,Not for Profit,Medium,3.0,-0.17081694322078453,-0.1719882124381784,0.0011712692173938832,Aligned,False,1.0,5.0,False,True,True,False,False,False
Bolton Clarke Hillside | RSL Care RDNS Limited,Bolton Clarke Hillside,SA,Not for Profit,Small,4.0,0.6897403331600311,0.0435760823187199,0.6461642508413112,Potentially under-rated,False,5.0,5.0,False,False,False,False,False,False
Eldercare Cottage Grove | Eldercare Australia Ltd,Eldercare Cottage Grove,SA,Not for Profit,Medium,4.0,0.36874781118381933,0.0435760823187199,0.32517172886509943,Aligned,False,3.0,5.0,False,False,False,False,False,False
Strathalbyn & District Aged Care Facility | Barossa Hills Fleurieu Local Health Network Incorporated,Strathalbyn & District Aged Care Facility,SA,Government,Medium,4.0,-0.05761590014833192,0.0435760823187199,-0.10119198246705183,Aligned,False,3.0,5.0,False,True,False,False,False,False
Eldercare Goodwood | Eldercare Australia Ltd,Eldercare Goodwood,SA,Not for Profit,Medium,4.0,-0.2670968400675012,0.0435760823187199,-0.3106729223862211,Aligned,False,2.0,5.0,False,False,True,False,False,False
Eldercare Allambi | Eldercare Australia Ltd,Eldercare Allambi,SA,Not for Profit,Large,3.0,0.159858369845153,-0.1719882124381784,0.3318465822833314,Aligned,False,3.0,4.0,True,False,False,False,False,False
Eldercare The Lodge | Eldercare Australia Ltd,Eldercare The Lodge,SA,Not for Profit,Medium,3.0,-0.0950479817683636,-0.1719882124381784,0.07694023066981481,Aligned,False,3.0,4.0,False,False,False,False,False,False
Estia Health Toorak Gardens | Estia Investments Pty Ltd,Estia Health Toorak Gardens,SA,Private for Profit,Small,4.0,0.02645976089547175,0.0435760823187199,-0.01711632142324815,Aligned,False,2.0,5.0,False,True,True,False,False,False
Kalyra McLaren Vale Aged Care | James Brown Memorial Trust,Kalyra McLaren Vale Aged Care,SA,Not for Profit,Small,4.0,0.518752142214579,0.0435760823187199,0.4751760598958591,Potentially under-rated,False,4.0,5.0,False,False,False,False,False,False
Eldercare Acacia Court | Eldercare Australia Ltd,Eldercare Acacia Court,SA,Not for Profit,Medium,4.0,0.38977512289240385,0.0435760823187199,0.34619904057368395,Aligned,False,3.0,5.0,False,True,False,False,False,False
Prospect Residences | Clayton Church Homes Inc,Prospect Residences,SA,Not for Profit,Small,4.0,0.14327836708634079,0.0435760823187199,0.09970228476762089,Aligned,False,5.0,5.0,False,True,False,False,False,False
Estia Health Encounter Bay | Estia Investments Pty Ltd,Estia Health Encounter Bay,SA,Private for Profit,Large,3.0,0.12252917155525067,-0.1719882124381784,0.2945173839934291,Aligned,False,3.0,5.0,True,True,False,False,False,False
Wakefield Aged Care Service | Yorke and Northern Local Health Network Incorporated,Wakefield Aged Care Service,SA,Government,Small,4.0,-0.007769825837433279,0.0435760823187199,-0.051345908156153176,Aligned,False,3.0,5.0,False,False,False,False,False,False
Estia Health Flagstaff Hill | Estia Investments Pty Ltd,Estia Health Flagstaff Hill,SA,Private for Profit,Medium,3.0,-0.11745288055765112,-0.1719882124381784,0.054535331880527296,Aligned,False,3.0,5.0,False,True,False,False,False,False
Semaphore Residential Care Centre | Rosha Pty Ltd,Semaphore Residential Care Centre,SA,Private for Profit,Small,4.0,-0.022952753072403353,0.0435760823187199,-0.06652883539112325,Aligned,False,3.0,5.0,True,True,False,False,False,False
Loxton District Nursing Home | Riverland Mallee Coorong Local Health Network Incorporated,Loxton District Nursing Home,SA,Government,Small,3.0,-0.39929478640264393,-0.1719882124381784,-0.22730657396446552,Aligned,False,2.0,5.0,False,True,True,False,False,False
Estia Health Hope Valley | Estia Investments Pty Ltd,Estia Health Hope Valley,SA,Private for Profit,Medium,3.0,-0.28426486441722315,-0.1719882124381784,-0.11227665197904474,Aligned,False,2.0,5.0,False,True,False,False,False,False
The Churchill Retreat | Hahndorf Holdings Pty Ltd,The Churchill Retreat,SA,Private for Profit,Small,3.0,0.09515259720647774,-0.1719882124381784,0.26714080964465614,Aligned,False,3.0,5.0,False,True,False,False,False,False
Sheoak Lodge | Limestone Coast Local Health Network Incorporated,Sheoak Lodge,SA,Government,Small,4.0,-0.13161388480522174,0.0435760823187199,-0.17518996712394164,Aligned,False,2.0,5.0,False,True,True,False,False,False
Melaleuca Court Nursing Home | Yorke and Northern Local Health Network Incorporated,Melaleuca Court Nursing Home,SA,Government,Small,4.0,-0.3134787827385197,0.0435760823187199,-0.3570548650572396,Aligned,False,3.0,5.0,False,False,False,False,False,False
Estia Health Parkside | Estia Investments Pty Ltd,Estia Health Parkside,SA,Private for Profit,Small,4.0,0.6382653801164806,0.0435760823187199,0.5946892977977607,Potentially under-rated,False,5.0,5.0,False,False,False,False,False,False
Bolton Clarke Carinya | RSL Care RDNS Limited,Bolton Clarke Carinya,SA,Not for Profit,Small,4.0,0.3520775869613124,0.0435760823187199,0.3085015046425925,Aligned,False,3.0,5.0,False,True,False,False,False,False
St Basil's at St Peters | St Basil's Homes for the Aged in South Australia (Vasileias) Inc,St Basil's at St Peters,SA,Not for Profit,Small,4.0,-0.6917510283814878,0.0435760823187199,-0.7353271107002077,Potentially over-rated,False,3.0,5.0,False,False,False,False,False,False
Warrina Crescent Residential Aged Care | Warrina Homes Inc,Warrina Crescent Residential Aged Care,SA,Not for Profit,Large,4.0,0.14107033532662114,0.0435760823187199,0.09749425300790124,Aligned,False,2.0,5.0,False,True,True,False,False,False
AnglicareSA Grange | ANGLICARE SA LTD.,AnglicareSA Grange,SA,Not for Profit,Large,3.0,-0.2774712122370457,-0.1719882124381784,-0.10548299979886727,Aligned,False,2.0,5.0,False,True,True,False,False,False
Helping Hand Aged Care - Doreen Bond House | Helping Hand Aged Care Inc,Helping Hand Aged Care - Doreen Bond House,SA,Not for Profit,Medium,4.0,0.0457182107767555,0.0435760823187199,0.0021421284580356026,Aligned,False,3.0,5.0,False,True,False,False,False,False
Oakden Green | Quality Care Homes Pty Ltd,Oakden Green,SA,Private for Profit,Small,4.0,0.1654394824916625,0.0435760823187199,0.12186340017294259,Aligned,False,4.0,5.0,False,False,False,False,False,False
ACH Group Residential Care - Kapara | Aged Care & Housing Group Inc,ACH Group Residential Care - Kapara,SA,Not for Profit,Large,4.0,-0.7591327708929457,0.0435760823187199,-0.8027088532116656,Potentially over-rated,False,1.0,5.0,False,True,True,False,False,False
Resthaven Leabrook | Resthaven Inc,Resthaven Leabrook,SA,Not for Profit,Medium,4.0,-0.07272636857990948,0.0435760823187199,-0.11630245089862938,Aligned,False,3.0,5.0,False,False,False,False,False,False
Resthaven Mitcham | Resthaven Inc,Resthaven Mitcham,SA,Not for Profit,Large,4.0,0.28253858857661834,0.0435760823187199,0.23896250625789844,Aligned,False,3.0,5.0,False,False,False,False,False,False
Resthaven Malvern | Resthaven Inc,Resthaven Malvern,SA,Not for Profit,Medium,4.0,0.2741977911473776,0.0435760823187199,0.23062170882865768,Aligned,False,3.0,5.0,True,True,False,False,False,False
Estia Health Myrtle Bank | Estia Investments Pty Ltd,Estia Health Myrtle Bank,SA,Private for Profit,Medium,4.0,0.21524956454367794,0.0435760823187199,0.17167348222495804,Aligned,False,3.0,5.0,False,False,False,False,False,False
Eldercare Hope Valley | Eldercare Australia Ltd,Eldercare Hope Valley,SA,Not for Profit,Medium,4.0,0.4698093703211348,0.0435760823187199,0.4262332880024149,Aligned,False,4.0,5.0,False,True,False,False,False,False
St Louis Nursing Home | St Louis Nursing Home Pty Ltd,St Louis Nursing Home,SA,Private for Profit,Small,4.0,0.7424168832324899,0.0435760823187199,0.69884080091377,Potentially under-rated,False,5.0,5.0,False,False,False,False,False,False
Serene Residential Care Services | Blu Dawn Pty Ltd,Serene Residential Care Services,SA,Private for Profit,Small,3.0,-0.564468585267493,-0.1719882124381784,-0.3924803728293146,Aligned,False,2.0,4.0,False,False,True,False,False,False
Regis Kingswood | Regis Aged Care Pty Ltd,Regis Kingswood,SA,Private for Profit,Medium,4.0,0.46964458658131575,0.0435760823187199,0.42606850426259585,Aligned,False,3.0,5.0,False,False,False,False,False,False
UnitingSA West Lakes Aged Care | UnitingSA Ltd,UnitingSA West Lakes Aged Care,SA,Not for Profit,Large,4.0,0.18164148167022873,0.0435760823187199,0.13806539935150883,Aligned,False,3.0,5.0,True,True,False,False,False,False
Estia Health Kensington Gardens | Estia Investments Pty Ltd,Estia Health Kensington Gardens,SA,Private for Profit,Medium,3.0,0.0067378813793240455,-0.1719882124381784,0.17872609381750246,Aligned,False,3.0,4.0,False,False,False,False,False,False
Bene Aged Care - St Clair | Italian Benevolent Foundation SA Inc,Bene Aged Care - St Clair,SA,Not for Profit,Small,3.0,-0.880469310040196,-0.1719882124381784,-0.7084810976020176,Potentially over-rated,False,1.0,5.0,False,True,True,False,False,False
Wheatfields Incorporated | Wheatfields Incorporated,Wheatfields Incorporated,SA,Not for Profit,Small,4.0,0.28261660922837945,0.0435760823187199,0.23904052690965955,Aligned,False,4.0,5.0,False,True,False,False,False,False
