year,facility_key,service_name,provider_name,service_suburb,provider_type,state,size,staffing_stars,rn_minutes_target,rn_minutes_actual,total_care_minutes_target,total_care_minutes_actual,quality_measures_stars,pct_pressure_injuries,pct_restrictive_practices,pct_unplanned_weight_loss,pct_falls,pct_falls_major_injury,pct_polypharmacy,pct_antipsychotic,rn_minutes_gap,total_care_minutes_gap,met_rn_target,met_total_care_target
2024,Parkview Aged Care | Moonta Health & Aged Care Services Inc,Parkview Aged Care,Moonta Health & Aged Care Services Inc,MOONTA,Not for Profit,SA,Medium,3.0,39.0,31.0,196.0,234.0,3.0,2.0,10.0,6.0,32.0,0.0,47.0,11.0,-8.0,38.0,False,True
2024,Parkvilla Aged Care Facility | Goulburn Valley Health,Parkvilla Aged Care Facility,Goulburn Valley Health,TATURA,Government,VIC,Small,5.0,37.0,91.0,192.0,296.0,4.0,1.0,0.0,11.0,23.0,0.0,92.0,0.0,54.0,104.0,True,True
2024,Parry Care Centre | Amana Living Incorporated,Parry Care Centre,Amana Living Incorporated,LESMURDIE,Not for Profit,WA,Small,3.0,37.0,41.0,182.0,192.0,3.0,0.0,25.0,13.0,13.0,2.0,36.0,5.0,4.0,10.0,True,True
2024,Pathways Cronulla Pines | Pathways Aged Care Pty Limited,Pathways Cronulla Pines,Pathways Aged Care Pty Limited,CRONULLA,Private for Profit,NSW,Large,2.0,38.0,34.0,191.0,194.0,4.0,0.0,22.0,10.0,35.0,1.0,32.0,4.0,-4.0,3.0,False,True
2024,Pathways Sailors Bay | Pathways Aged Care Pty Limited,Pathways Sailors Bay,Pathways Aged Care Pty Limited,NORTHBRIDGE,Private for Profit,NSW,Large,,39.0,,195.0,,3.0,1.0,19.0,6.0,32.0,4.0,34.0,3.0,,,False,False
2024,Patrick Bugden VC Gardens | RSL LifeCare Limited,Patrick Bugden VC Gardens,RSL LifeCare Limited,SUFFOLK PARK,Not for Profit,NSW,Medium,3.0,40.0,42.0,199.0,192.0,3.0,0.0,18.0,12.0,18.0,1.0,38.0,12.0,2.0,-7.0,True,False
2024,Paynesville Gardens Care Community | DPG Services Pty Ltd,Paynesville Gardens Care Community,DPG Services Pty Ltd,PAYNESVILLE,Private for Profit,VIC,Medium,3.0,38.0,43.0,189.0,182.0,3.0,0.0,0.0,11.0,36.0,2.0,27.0,9.0,5.0,-7.0,True,False
2024,Peacehaven | Respect Group Limited,Peacehaven,Respect Group Limited,NORWOOD,Not for Profit,TAS,Large,1.0,40.0,25.0,212.0,197.0,3.0,1.0,22.0,11.0,30.0,1.0,26.0,18.0,-15.0,-15.0,False,False
2024,Peakhurst Nursing Home | The Trustees of the Sisters of Our Lady of China,Peakhurst Nursing Home,The Trustees of the Sisters of Our Lady of China,PEAKHURST,Not for Profit,NSW,Medium,3.0,42.0,42.0,216.0,213.0,5.0,0.0,11.0,4.0,31.0,0.0,24.0,0.0,0.0,-3.0,True,False
2024,Pearl Supported Care | Southern Cross Care (SA NT & VIC) Incorporated,Pearl Supported Care,Southern Cross Care (SA NT & VIC) Incorporated,FANNIE BAY,Not for Profit,NT,Medium,4.0,42.0,55.0,219.0,225.0,3.0,0.0,24.0,7.0,32.0,1.0,38.0,12.0,13.0,6.0,True,True
2024,Pembroke Lodge | The Sisters of Our Lady of China Health Care Pty Ltd,Pembroke Lodge,The Sisters of Our Lady of China Health Care Pty Ltd,MINTO,Private for Profit,NSW,Large,2.0,42.0,41.0,220.0,210.0,3.0,0.0,28.0,7.0,26.0,2.0,30.0,9.0,-1.0,-10.0,False,False
2024,Pemulwuy Aged Care | RSL Care RDNS Limited,Pemulwuy Aged Care,RSL Care RDNS Limited,PEMULWUY,Not for Profit,NSW,Large,2.0,40.0,34.0,205.0,205.0,4.0,1.0,9.0,9.0,23.0,0.0,38.0,5.0,-6.0,0.0,False,True
2024,Pendle Hill Residential Aged Care Facility | RSL Care RDNS Limited,Pendle Hill Residential Aged Care Facility,RSL Care RDNS Limited,PENDLE HILL,Not for Profit,NSW,Small,3.0,42.0,51.0,223.0,204.0,3.0,0.0,0.0,8.0,35.0,4.0,26.0,21.0,9.0,-19.0,True,False
2024,Peninsula Aged Care Service | Beaumont Care (Holdings) Pty Ltd,Peninsula Aged Care Service,Beaumont Care (Holdings) Pty Ltd,KIPPA-RING,Private for Profit,QLD,Small,4.0,37.0,42.0,173.0,204.0,1.0,1.0,42.0,20.0,31.0,3.0,40.0,4.0,5.0,31.0,True,True
2024,Peninsula Grange Aged Care | Australian Unity Care Services Pty Ltd,Peninsula Grange Aged Care,Australian Unity Care Services Pty Ltd,MORNINGTON,Private for Profit,VIC,Medium,3.0,38.0,34.0,190.0,241.0,4.0,0.0,33.0,5.0,38.0,1.0,20.0,12.0,-4.0,51.0,False,True
2024,Peninsula Palms Retirement Village | Peninsula Palms Aged and Community Services Limited,Peninsula Palms Retirement Village,Peninsula Palms Aged and Community Services Limited,ROTHWELL,Not for Profit,QLD,Small,4.0,38.0,45.0,184.0,213.0,5.0,0.0,0.0,0.0,28.0,4.0,15.0,0.0,7.0,29.0,True,True
2024,Peninsula Villages Ltd | Peninsula Village Ltd,Peninsula Villages Ltd,Peninsula Village Ltd,UMINA BEACH,Not for Profit,NSW,Large,1.0,40.0,28.0,199.0,185.0,4.0,1.0,10.0,10.0,32.0,1.0,46.0,0.0,-12.0,-14.0,False,False
2024,Pennwood Village | Serbian Community Welfare Association of SA Inc,Pennwood Village,Serbian Community Welfare Association of SA Inc,PENNINGTON,Not for Profit,SA,Small,4.0,38.0,42.0,195.0,228.0,4.0,2.0,2.0,7.0,43.0,1.0,30.0,12.0,4.0,33.0,True,True
2024,Penshurst Nursing Home | Western District Health Service,Penshurst Nursing Home,Western District Health Service,PENSHURST,Government,VIC,Small,5.0,39.0,119.0,183.0,284.0,4.0,0.0,0.0,0.0,50.0,0.0,50.0,29.0,80.0,101.0,True,True
2024,Peter Arney Home | Amana Living Incorporated,Peter Arney Home,Amana Living Incorporated,SALTER POINT,Not for Profit,WA,Medium,3.0,42.0,43.0,226.0,244.0,3.0,1.0,32.0,8.0,36.0,0.0,38.0,16.0,1.0,18.0,True,True
2024,Peter Badcoe VC House | RSL LifeCare Limited,Peter Badcoe VC House,RSL LifeCare Limited,NEWCASTLE,Not for Profit,NSW,Small,3.0,41.0,42.0,200.0,192.0,4.0,0.0,18.0,9.0,25.0,2.0,46.0,0.0,1.0,-8.0,True,False
2024,Peter Cosgrove House | RSL LifeCare Limited,Peter Cosgrove House,RSL LifeCare Limited,NARRABEEN,Not for Profit,NSW,Large,4.0,42.0,49.0,217.0,221.0,3.0,2.0,16.0,6.0,34.0,1.0,37.0,9.0,7.0,4.0,True,True
2024,Peter Sinclair Gardens | RSL LifeCare Limited,Peter Sinclair Gardens,RSL LifeCare Limited,HAWKS NEST,Not for Profit,NSW,Medium,3.0,39.0,39.0,201.0,192.0,4.0,0.0,16.0,12.0,45.0,0.0,27.0,0.0,0.0,-9.0,True,False
2024,Pinaroo Roma Inc | Pinaroo Roma Inc,Pinaroo Roma Inc,Pinaroo Roma Inc,ROMA,Not for Profit,QLD,Medium,1.0,39.0,27.0,191.0,161.0,5.0,1.0,5.0,3.0,29.0,1.0,12.0,6.0,-12.0,-30.0,False,False
2024,Pine Lodge Home for the Aged | The Russian Benevolent Association for Homes for the Aged,Pine Lodge Home for the Aged,The Russian Benevolent Association for Homes for the Aged,ROCKLEA,Not for Profit,QLD,Small,4.0,37.0,45.0,184.0,204.0,2.0,1.0,91.0,20.0,19.0,10.0,41.0,9.0,8.0,20.0,True,True
2024,Pines Living | Pines Living Pty Ltd,Pines Living,Pines Living Pty Ltd,FARRER,Private for Profit,ACT,Large,3.0,38.0,26.0,182.0,225.0,5.0,1.0,3.0,8.0,30.0,1.0,38.0,6.0,-12.0,43.0,False,True
2024,PM Aged Care | Panaghia Myrtidiotissa Limited,PM Aged Care,Panaghia Myrtidiotissa Limited,BALD HILLS,Not for Profit,QLD,Small,3.0,38.0,43.0,169.0,166.0,3.0,0.0,0.0,10.0,36.0,4.0,58.0,9.0,5.0,-3.0,True,False
2024,Point Cook Manor | Wickro Pty Ltd,Point Cook Manor,Wickro Pty Ltd,POINT COOK,Private for Profit,VIC,Medium,1.0,41.0,25.0,207.0,183.0,4.0,0.0,10.0,4.0,33.0,3.0,39.0,3.0,-16.0,-24.0,False,False
2024,Polish Retirement Home | Australian-Polish Benevolent Association of Victoria Inc,Polish Retirement Home,Australian-Polish Benevolent Association of Victoria Inc,BAYSWATER,Not for Profit,VIC,Small,5.0,33.0,64.0,143.0,166.0,5.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,31.0,23.0,True,True
2024,Port Pirie Regional Health Service - Hammill House | Yorke and Northern Local Health Network Incorporated,Port Pirie Regional Health Service - Hammill House,Yorke and Northern Local Health Network Incorporated,PORT PIRIE,Government,SA,Small,5.0,41.0,73.0,189.0,256.0,5.0,1.0,0.0,0.0,18.0,0.0,50.0,0.0,32.0,67.0,True,True
2024,Portland Tabulam Health Centre | NSW State Government (NSW Ministry of Health),Portland Tabulam Health Centre,NSW State Government (NSW Ministry of Health),PORTLAND,Government,NSW,Small,5.0,36.0,71.0,158.0,195.0,4.0,0.0,20.0,0.0,27.0,5.0,25.0,14.0,35.0,37.0,True,True
2024,Portofino Hamilton | Queensland Rehabilitation Services Pty Ltd,Portofino Hamilton,Queensland Rehabilitation Services Pty Ltd,HAMILTON,Private for Profit,QLD,Large,5.0,38.0,49.0,179.0,229.0,2.0,0.0,17.0,14.0,36.0,4.0,37.0,6.0,11.0,50.0,True,True
2024,Prague House | St Vincent's Hospital (Melbourne) Limited,Prague House,St Vincent's Hospital (Melbourne) Limited,KEW,Not for Profit,VIC,Small,3.0,35.0,29.0,173.0,188.0,1.0,0.0,62.0,8.0,28.0,0.0,65.0,12.0,-6.0,15.0,False,True
2024,Presbyterian Aged Care - Apsley Riverview | The Presbyterian Church (New South Wales) Property Trust,Presbyterian Aged Care - Apsley Riverview,The Presbyterian Church (New South Wales) Property Trust,WALCHA,Not for Profit,NSW,Small,4.0,39.0,49.0,197.0,202.0,3.0,0.0,16.0,11.0,50.0,0.0,20.0,20.0,10.0,5.0,True,True
2024,Presbyterian Aged Care - Ashfield | The Presbyterian Church (New South Wales) Property Trust,Presbyterian Aged Care - Ashfield,The Presbyterian Church (New South Wales) Property Trust,ASHFIELD,Not for Profit,NSW,Large,4.0,38.0,45.0,186.0,216.0,4.0,0.0,11.0,12.0,33.0,0.0,33.0,4.0,7.0,30.0,True,True
2024,Presbyterian Aged Care - Minnamurra | The Presbyterian Church (New South Wales) Property Trust,Presbyterian Aged Care - Minnamurra,The Presbyterian Church (New South Wales) Property Trust,DRUMMOYNE,Not for Profit,NSW,Medium,3.0,41.0,47.0,207.0,237.0,4.0,1.0,13.0,17.0,26.0,2.0,28.0,2.0,6.0,30.0,True,True
2024,Presbyterian Aged Care - Thornleigh | The Presbyterian Church (New South Wales) Property Trust,Presbyterian Aged Care - Thornleigh,The Presbyterian Church (New South Wales) Property Trust,THORNLEIGH,Not for Profit,NSW,Small,5.0,42.0,59.0,218.0,248.0,5.0,0.0,14.0,8.0,28.0,2.0,21.0,2.0,17.0,30.0,True,True
2024,PresCare - Alexandra Gardens | Apollo Care Operations Pty Ltd,PresCare - Alexandra Gardens,Apollo Care Operations Pty Ltd,ROCKHAMPTON DC,Private for Profit,QLD,Medium,2.0,38.0,33.0,186.0,179.0,2.0,1.0,16.0,13.0,37.0,2.0,33.0,10.0,-5.0,-7.0,False,False
2024,PresCare - Groundwater Lodge | Apollo Care Operations Pty Ltd,PresCare - Groundwater Lodge,Apollo Care Operations Pty Ltd,GRANVILLE,Private for Profit,QLD,Small,2.0,39.0,32.0,195.0,164.0,3.0,0.0,31.0,17.0,26.0,3.0,23.0,0.0,-7.0,-31.0,False,False
2024,Princes Court Homes Hostel | Princes Court Ltd,Princes Court Homes Hostel,Princes Court Ltd,MILDURA,Not for Profit,VIC,Medium,2.0,39.0,37.0,192.0,200.0,5.0,1.0,7.0,6.0,30.0,0.0,38.0,4.0,-2.0,8.0,False,True
2024,Princess Juliana Lodge | HammondCare,Princess Juliana Lodge,HammondCare,NORTH TURRAMURRA,Not for Profit,NSW,Medium,2.0,37.0,34.0,184.0,191.0,3.0,1.0,26.0,9.0,42.0,4.0,24.0,18.0,-3.0,7.0,False,True
2024,Princeton View | RSL Care RDNS Limited,Princeton View,RSL Care RDNS Limited,BRIGHTON EAST,Not for Profit,VIC,Large,2.0,38.0,29.0,196.0,202.0,5.0,0.0,0.0,8.0,18.0,0.0,25.0,7.0,-9.0,6.0,False,True
2024,Prom Country Aged Care | Prom Country Aged Care Inc,Prom Country Aged Care,Prom Country Aged Care Inc,FOSTER,Not for Profit,VIC,Medium,2.0,38.0,27.0,178.0,185.0,5.0,1.0,0.0,0.0,15.0,0.0,50.0,40.0,-11.0,7.0,False,True
2024,Proserpine Nursing Home | Proserpine Nursing Home Inc,Proserpine Nursing Home,Proserpine Nursing Home Inc,PROSERPINE,Not for Profit,QLD,Medium,3.0,40.0,38.0,193.0,210.0,4.0,1.0,10.0,14.0,28.0,0.0,33.0,3.0,-2.0,17.0,False,True
2024,Prunus Lodge | United Protestant Association of NSW Limited,Prunus Lodge,United Protestant Association of NSW Limited,MOLONG,Not for Profit,NSW,Small,5.0,39.0,64.0,194.0,255.0,3.0,1.0,42.0,10.0,23.0,7.0,32.0,13.0,25.0,61.0,True,True
2024,Pyramid Residential Care Centre | Pyramid Residential Care Centre,Pyramid Residential Care Centre,Pyramid Residential Care Centre,GORDONVALE,Not for Profit,QLD,Small,3.0,41.0,44.0,214.0,228.0,3.0,0.0,18.0,23.0,39.0,2.0,11.0,11.0,3.0,14.0,True,True
2024,Quakers Hillside Care Community | DPG Services Pty Ltd,Quakers Hillside Care Community,DPG Services Pty Ltd,QUAKERS HILL,Private for Profit,NSW,Large,2.0,44.0,39.0,225.0,186.0,5.0,1.0,15.0,5.0,23.0,3.0,30.0,2.0,-5.0,-39.0,False,False
2024,Queen Elizabeth Centre (Steele Haughton Unit) | Grampians Health,Queen Elizabeth Centre (Steele Haughton Unit),Grampians Health,BALLARAT,Government,VIC,Small,5.0,35.0,108.0,180.0,257.0,3.0,1.0,100.0,0.0,38.0,0.0,43.0,0.0,73.0,77.0,True,True
2024,Queen Elizabeth Village Hostel | Grampians Health,Queen Elizabeth Village Hostel,Grampians Health,WENDOUREE,Government,VIC,Small,5.0,38.0,69.0,179.0,233.0,3.0,2.0,7.0,9.0,42.0,6.0,49.0,19.0,31.0,54.0,True,True
2024,Racecourse Grange Residential Care | Australian Unity Care Services Pty Ltd,Racecourse Grange Residential Care,Australian Unity Care Services Pty Ltd,MORNINGTON,Private for Profit,VIC,Large,,36.0,,163.0,,5.0,0.0,0.0,5.0,29.0,2.0,35.0,6.0,,,False,False
2024,Raelene Boyle Retirement Village | Ryman Aged Care (Australia) Pty Ltd,Raelene Boyle Retirement Village,Ryman Aged Care (Australia) Pty Ltd,ABERFELDIE,Private for Profit,VIC,Medium,5.0,38.0,51.0,202.0,248.0,5.0,0.0,24.0,4.0,27.0,1.0,22.0,3.0,13.0,46.0,True,True
2024,Raffles Assisted Aged Care | RSL Care RDNS Limited,Raffles Assisted Aged Care,RSL Care RDNS Limited,TWEED HEADS SOUTH,Private for Profit,NSW,Medium,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,True,True
2024,Rainbow Bush Nursing Home Annexe | West Wimmera Health Service,Rainbow Bush Nursing Home Annexe,West Wimmera Health Service,RAINBOW,Government,VIC,Small,5.0,43.0,91.0,236.0,358.0,3.0,0.0,11.0,12.0,26.0,0.0,89.0,33.0,48.0,122.0,True,True
2024,Rainbow Bush Nursing Hospital Hostel | West Wimmera Health Service,Rainbow Bush Nursing Hospital Hostel,West Wimmera Health Service,RAINBOW,Government,VIC,Small,5.0,33.0,121.0,142.0,249.0,3.0,0.0,12.0,20.0,30.0,0.0,50.0,12.0,88.0,107.0,True,True
2024,Randwick Montefiore Home | Sir Moses Montefiore Jewish Home,Randwick Montefiore Home,Sir Moses Montefiore Jewish Home,RANDWICK,Not for Profit,NSW,Large,5.0,40.0,55.0,202.0,259.0,3.0,0.0,19.0,7.0,38.0,3.0,59.0,7.0,15.0,57.0,True,True
2024,Rangeview Private Nursing Home | Merakis Enterprises Pty Ltd,Rangeview Private Nursing Home,Merakis Enterprises Pty Ltd,WANGARATTA,Private for Profit,VIC,Small,2.0,37.0,31.0,175.0,171.0,1.0,1.0,23.0,13.0,12.0,7.0,25.0,7.0,-6.0,-4.0,False,False
2024,Rathdowne Place | Australian Unity Care Services Pty Ltd,Rathdowne Place,Australian Unity Care Services Pty Ltd,CARLTON,Private for Profit,VIC,Large,3.0,41.0,36.0,213.0,231.0,4.0,1.0,11.0,7.0,39.0,2.0,21.0,19.0,-5.0,18.0,False,True
2024,Rathgar Lodge | United Protestant Association of NSW Limited,Rathgar Lodge,United Protestant Association of NSW Limited,ULMARRA,Not for Profit,NSW,Small,3.0,39.0,42.0,192.0,185.0,3.0,0.0,19.0,0.0,43.0,5.0,36.0,3.0,3.0,-7.0,True,False
2024,Raymond Terrace Gardens Care Community | DPG Services Pty Ltd,Raymond Terrace Gardens Care Community,DPG Services Pty Ltd,RAYMOND TERRACE,Private for Profit,NSW,Medium,2.0,43.0,35.0,230.0,210.0,3.0,0.0,28.0,17.0,31.0,1.0,44.0,8.0,-8.0,-20.0,False,False
2024,Redcliffe Aged Care Service | Beaumont Care (Holdings) Pty Ltd,Redcliffe Aged Care Service,Beaumont Care (Holdings) Pty Ltd,CLONTARF,Private for Profit,QLD,Small,3.0,38.0,38.0,186.0,190.0,3.0,0.0,16.0,19.0,25.0,2.0,51.0,2.0,0.0,4.0,True,True
2024,Redland Residential Care Facility | Queensland Health,Redland Residential Care Facility,Queensland Health,CLEVELAND,Government,QLD,Large,5.0,39.0,84.0,196.0,285.0,3.0,0.0,12.0,5.0,52.0,2.0,61.0,18.0,45.0,89.0,True,True
2024,Redleaf Manor Aged Care | RSL Care RDNS Limited,Redleaf Manor Aged Care,RSL Care RDNS Limited,CONCORD,Not for Profit,NSW,Medium,3.0,40.0,36.0,210.0,222.0,5.0,0.0,8.0,4.0,28.0,1.0,26.0,11.0,-4.0,12.0,False,True
2024,Regents Garden - Bateman | Regents Garden Group Pty Ltd,Regents Garden - Bateman,Regents Garden Group Pty Ltd,BATEMAN,Private for Profit,WA,Large,2.0,42.0,37.0,208.0,213.0,5.0,0.0,10.0,5.0,26.0,2.0,28.0,8.0,-5.0,5.0,False,True
2024,Regents Garden Aubin Grove | Regents Garden Group Pty Ltd,Regents Garden Aubin Grove,Regents Garden Group Pty Ltd,AUBIN GROVE,Private for Profit,WA,Large,3.0,40.0,40.0,203.0,217.0,5.0,0.0,18.0,1.0,28.0,2.0,29.0,3.0,0.0,14.0,True,True
2024,Regents Garden Four Seasons Booragoon | Regents Garden Group Pty Ltd,Regents Garden Four Seasons Booragoon,Regents Garden Group Pty Ltd,BOORAGOON,Private for Profit,WA,Medium,3.0,38.0,42.0,187.0,203.0,5.0,0.0,7.0,8.0,25.0,0.0,26.0,3.0,4.0,16.0,True,True
2024,Regents Garden Residential Aged Care Resort - Lake Joondalup | Regents Garden Lake Joondalup Pty Ltd,Regents Garden Residential Aged Care Resort - Lake Joondalup,Regents Garden Lake Joondalup Pty Ltd,WANNEROO,Private for Profit,WA,Medium,4.0,37.0,39.0,185.0,214.0,5.0,1.0,6.0,10.0,30.0,0.0,30.0,3.0,2.0,29.0,True,True
2024,Regents Garden Scarborough Condocare | Regents Garden Scarborough Pty Limited,Regents Garden Scarborough Condocare,Regents Garden Scarborough Pty Limited,SCARBOROUGH,Private for Profit,WA,Large,4.0,39.0,45.0,204.0,234.0,5.0,0.0,25.0,3.0,24.0,0.0,31.0,2.0,6.0,30.0,True,True
2024,Regis Alawarra Lodge | Regis Aged Care Pty Ltd,Regis Alawarra Lodge,Regis Aged Care Pty Ltd,BLACKBURN SOUTH,Private for Profit,VIC,Medium,2.0,39.0,31.0,206.0,193.0,4.0,0.0,8.0,16.0,27.0,1.0,28.0,11.0,-8.0,-13.0,False,False
2024,Regis Armadale | Regis Aged Care Pty Ltd,Regis Armadale,Regis Aged Care Pty Ltd,ARMADALE,Private for Profit,VIC,Medium,3.0,40.0,38.0,200.0,224.0,3.0,2.0,30.0,3.0,20.0,2.0,32.0,16.0,-2.0,24.0,False,True
2024,Regis Aspley | CPSM Pty Ltd,Regis Aspley,CPSM Pty Ltd,ASPLEY,Private for Profit,QLD,Large,2.0,41.0,40.0,206.0,205.0,4.0,0.0,18.0,4.0,33.0,1.0,31.0,7.0,-1.0,-1.0,False,False
2024,Regis Ayr | Regis Aged Care Pty Ltd,Regis Ayr,Regis Aged Care Pty Ltd,AYR,Private for Profit,QLD,Small,2.0,40.0,36.0,205.0,185.0,3.0,0.0,29.0,5.0,32.0,2.0,54.0,5.0,-4.0,-20.0,False,False
2024,Regis Birkdale | Regis Group Pty Ltd,Regis Birkdale,Regis Group Pty Ltd,BIRKDALE,Private for Profit,QLD,Medium,2.0,39.0,38.0,192.0,191.0,2.0,0.0,35.0,12.0,33.0,2.0,29.0,10.0,-1.0,-1.0,False,False
2024,Regis Blackburn | Regis Aged Care Pty Ltd,Regis Blackburn,Regis Aged Care Pty Ltd,BLACKBURN,Private for Profit,VIC,Large,3.0,40.0,33.0,204.0,215.0,3.0,2.0,16.0,11.0,36.0,2.0,35.0,13.0,-7.0,11.0,False,True
2024,Regis Brighton | Regis Aged Care Pty Ltd,Regis Brighton,Regis Aged Care Pty Ltd,BRIGHTON,Private for Profit,VIC,Small,3.0,40.0,42.0,205.0,212.0,3.0,1.0,44.0,7.0,35.0,0.0,31.0,0.0,2.0,7.0,True,True
2024,Regis Bulimba | Regis Group Pty Ltd,Regis Bulimba,Regis Group Pty Ltd,BULIMBA,Private for Profit,QLD,Large,3.0,40.0,44.0,202.0,203.0,2.0,1.0,27.0,15.0,32.0,1.0,34.0,10.0,4.0,1.0,True,True
2024,Regis Bunbury | Regis Aged Care Pty Ltd,Regis Bunbury,Regis Aged Care Pty Ltd,CAREY PARK,Private for Profit,WA,Medium,2.0,39.0,34.0,198.0,206.0,3.0,1.0,36.0,10.0,28.0,2.0,49.0,15.0,-5.0,8.0,False,True
2024,Regis Burnside | Regis Aged Care Pty Ltd,Regis Burnside,Regis Aged Care Pty Ltd,LINDEN PARK,Private for Profit,SA,Large,2.0,40.0,36.0,205.0,210.0,3.0,1.0,16.0,11.0,35.0,2.0,21.0,13.0,-4.0,5.0,False,True
2024,Regis Caboolture | Regis Group Pty Ltd,Regis Caboolture,Regis Group Pty Ltd,CABOOLTURE,Private for Profit,QLD,Large,3.0,41.0,39.0,207.0,219.0,3.0,0.0,21.0,10.0,23.0,1.0,38.0,10.0,-2.0,12.0,False,True
2024,Regis Camp Hill | CPSM Pty Ltd,Regis Camp Hill,CPSM Pty Ltd,CAMP HILL,Private for Profit,QLD,Large,3.0,37.0,35.0,174.0,202.0,4.0,1.0,14.0,5.0,32.0,1.0,35.0,16.0,-2.0,28.0,False,True
2024,Regis Chelmer | Regis Aged Care Pty Ltd,Regis Chelmer,Regis Aged Care Pty Ltd,CHELMER,Private for Profit,QLD,Large,3.0,39.0,39.0,209.0,218.0,3.0,0.0,18.0,12.0,35.0,1.0,26.0,9.0,0.0,9.0,True,True
2024,Regis Como | Regis Aged Care Pty Ltd,Regis Como,Regis Aged Care Pty Ltd,COMO,Private for Profit,WA,Medium,2.0,40.0,37.0,210.0,193.0,1.0,1.0,44.0,18.0,26.0,4.0,22.0,14.0,-3.0,-17.0,False,False
2024,Regis Cranbourne | Regis Aged Care Pty Ltd,Regis Cranbourne,Regis Aged Care Pty Ltd,JUNCTION VILLAGE,Private for Profit,VIC,Large,2.0,40.0,38.0,208.0,208.0,3.0,0.0,26.0,10.0,27.0,1.0,39.0,10.0,-2.0,0.0,False,True
2024,Regis Dandenong North | Regis Aged Care Pty Ltd,Regis Dandenong North,Regis Aged Care Pty Ltd,DANDENONG NORTH,Private for Profit,VIC,Large,2.0,43.0,36.0,224.0,218.0,3.0,0.0,14.0,12.0,32.0,4.0,39.0,12.0,-7.0,-6.0,False,False
2024,Regis East Malvern | Regis Aged Care Pty Ltd,Regis East Malvern,Regis Aged Care Pty Ltd,MALVERN EAST,Private for Profit,VIC,Large,2.0,40.0,37.0,202.0,201.0,3.0,1.0,20.0,13.0,35.0,2.0,27.0,6.0,-3.0,-1.0,False,False
2024,Regis Elermore Vale | Regis Aged Care Pty Ltd,Regis Elermore Vale,Regis Aged Care Pty Ltd,ELERMORE VALE,Private for Profit,NSW,Large,3.0,40.0,41.0,210.0,214.0,3.0,0.0,21.0,12.0,33.0,2.0,21.0,9.0,1.0,4.0,True,True
2024,Regis Embleton | Regis Aged Care Pty Ltd,Regis Embleton,Regis Aged Care Pty Ltd,EMBLETON,Private for Profit,WA,Medium,3.0,40.0,42.0,207.0,208.0,3.0,0.0,23.0,16.0,34.0,0.0,19.0,9.0,2.0,1.0,True,True
2024,Regis Fawkner | Regis Aged Care Pty Ltd,Regis Fawkner,Regis Aged Care Pty Ltd,FAWKNER,Private for Profit,VIC,Small,3.0,42.0,46.0,228.0,233.0,2.0,1.0,32.0,24.0,22.0,0.0,45.0,10.0,4.0,5.0,True,True
2024,Regis Ferny Grove | Regis Group Pty Ltd,Regis Ferny Grove,Regis Group Pty Ltd,FERNY GROVE,Private for Profit,QLD,Large,3.0,39.0,41.0,196.0,202.0,3.0,0.0,19.0,11.0,36.0,2.0,28.0,8.0,2.0,6.0,True,True
2024,Regis Frankston | Regis Aged Care Pty Ltd,Regis Frankston,Regis Aged Care Pty Ltd,FRANKSTON,Private for Profit,VIC,Medium,2.0,41.0,34.0,219.0,196.0,3.0,1.0,23.0,13.0,28.0,6.0,37.0,3.0,-7.0,-23.0,False,False
2024,Regis Gatton | Regis Group Pty Ltd,Regis Gatton,Regis Group Pty Ltd,GATTON,Private for Profit,QLD,Small,3.0,41.0,41.0,216.0,218.0,4.0,1.0,10.0,11.0,19.0,0.0,41.0,0.0,0.0,2.0,True,True
2024,Regis Greenbank | Retirement Care Australia (Logan) Pty Limited,Regis Greenbank,Retirement Care Australia (Logan) Pty Limited,BORONIA HEIGHTS,Private for Profit,QLD,Large,2.0,42.0,39.0,219.0,220.0,3.0,0.0,31.0,13.0,25.0,1.0,33.0,12.0,-3.0,1.0,False,True
2024,Regis Greenmount | Regis Aged Care Pty Ltd,Regis Greenmount,Regis Aged Care Pty Ltd,GREENMOUNT,Private for Profit,WA,Large,2.0,42.0,38.0,222.0,233.0,1.0,1.0,28.0,14.0,41.0,3.0,35.0,11.0,-4.0,11.0,False,True
2024,Regis Holland Park | CPSM Pty Ltd,Regis Holland Park,CPSM Pty Ltd,HOLLAND PARK WEST,Private for Profit,QLD,Medium,2.0,40.0,36.0,211.0,214.0,4.0,1.0,12.0,8.0,23.0,1.0,21.0,13.0,-4.0,3.0,False,True
2024,Regis Home Hill | Regis Aged Care Pty Ltd,Regis Home Hill,Regis Aged Care Pty Ltd,HOME HILL,Private for Profit,QLD,Medium,2.0,41.0,42.0,212.0,189.0,3.0,0.0,36.0,12.0,32.0,1.0,40.0,0.0,1.0,-23.0,True,False
2024,Regis Hornsby | Regis Aged Care Pty Ltd,Regis Hornsby,Regis Aged Care Pty Ltd,HORNSBY,Private for Profit,NSW,Medium,2.0,41.0,40.0,215.0,220.0,3.0,1.0,21.0,16.0,34.0,0.0,27.0,3.0,-1.0,5.0,False,True
